Dimensions,additional_images,attrib__bulb_type,attrib__color,attrib__designer,attrib__finish,attrib__material,attrib__number_bulbs,attrib__shade,attrib__switch_type,attrib__wattage,attrib__cord_length,cost_price,height,length,manufacturer,manufacturer_sku,min_price,preferred_shipment_type,product__collection,product__country_of_origin,product__description,lifestyle_images,product__sites,product__title,prop_65,shipment_boxes,width
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IM-61874.jpeg,,,,,,,,,,, 478.00,"31,",,Bradburn Home,IM-61874, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IM-61874_100x.jpeg,www.bradburnhome.com,IM-61874,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IL-63250.jpeg,,,,,,,,,,, 498.00,"27,",,Bradburn Home,IL-63250, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IL-63250_100x.jpeg,www.bradburnhome.com,IL-63250,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IL-63249.jpeg,,,,,,,,,,, 598.00,"26,",,Bradburn Home,IL-63249, 598.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IL-63249_100x.jpeg,www.bradburnhome.com,IL-63249,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IL-63129.jpeg,,,,,,,,,,, 358.00,"26,",,Bradburn Home,IL-63129, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IL-63129_100x.jpeg,www.bradburnhome.com,IL-63129,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IL-63048.jpeg,,,,,,,,,,, 458.00,"30,",,Bradburn Home,IL-63048, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IL-63048_100x.jpeg,www.bradburnhome.com,IL-63048,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IL-63047.jpeg,,,,,,,,,,, 498.00,"25,",,Bradburn Home,IL-63047, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IL-63047_100x.jpeg,www.bradburnhome.com,IL-63047,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IL-63046.jpeg,,,,,,,,,,, 458.00,"26,",,Bradburn Home,IL-63046, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IL-63046_100x.jpeg,www.bradburnhome.com,IL-63046,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-9228.jpeg,,,,,,,,,,, 358.00,"33,",,Bradburn Home,IJ-9228, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-9228_100x.jpeg,www.bradburnhome.com,IJ-9228,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-62311.jpeg,,,,,,,,,,, 398.00,"25,",,Bradburn Home,IJ-62311, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-62311_100x.jpeg,www.bradburnhome.com,IJ-62311,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-61194.jpeg,,,,,,,,,,, 398.00,"27,",,Bradburn Home,IJ-61194, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-61194_100x.jpeg,www.bradburnhome.com,IJ-61194,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-61173.jpeg,,,,,,,,,,, 378.00,"30,",,Bradburn Home,IJ-61173, 378.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-61173_100x.jpeg,www.bradburnhome.com,IJ-61173,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60635.jpeg,,,,,,,,,,, 498.00,"23,",,Bradburn Home,IJ-60635, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60635_100x.jpeg,www.bradburnhome.com,IJ-60635,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60611.jpeg,,,,,,,,,,, 318.00,"31,",,Bradburn Home,IJ-60611, 318.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60611_100x.jpeg,www.bradburnhome.com,IJ-60611,True,{},
"20""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-6060.jpeg,,,,,,,,,,, 278.00,"20,",,Bradburn Home,IJ-6060, 278.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-6060_100x.jpeg,www.bradburnhome.com,Exeter,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60593.jpeg,,,,,,,,,,, 358.00,"23,",,Bradburn Home,IJ-60593, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60593_100x.jpeg,www.bradburnhome.com,IJ-60593,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60590.jpeg,,,,,,,,,,, 258.00,"27,",,Bradburn Home,IJ-60590, 258.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60590_100x.jpeg,www.bradburnhome.com,IJ-60590,True,{},
"20""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-6037.jpeg,,,,,,,,,,, 218.00,"20,",,Bradburn Home,IJ-6037, 218.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-6037_100x.jpeg,www.bradburnhome.com,IJ-6037,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60110.jpeg,,,,,,,,,,, 358.00,"26,",,Bradburn Home,IJ-60110, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60110_100x.jpeg,www.bradburnhome.com,IJ-60110,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60097.jpeg,,,,,,,,,,, 398.00,"29,",,Bradburn Home,IJ-60097, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60097_100x.jpeg,www.bradburnhome.com,IJ-60097,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IJ-60083.jpeg,,,,,,,,,,, 318.00,"23,",,Bradburn Home,IJ-60083, 318.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IJ-60083_100x.jpeg,www.bradburnhome.com,IJ-60083,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64077.jpeg,,,,,,,,,,, 348.00,"33,",,Bradburn Home,IG-64077, 348.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64077_100x.jpeg,www.bradburnhome.com,Mara Mosaic,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64076.jpeg,,,,,,,,,,, 358.00,"31,",,Bradburn Home,IG-64076, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64076_100x.jpeg,www.bradburnhome.com,IG-64076,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64075.jpeg,,,,,,,,,,, 418.00,"32,",,Bradburn Home,IG-64075, 418.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64075_100x.jpeg,www.bradburnhome.com,IG-64075,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64074.jpeg,,,,,,,,,,, 378.00,"27,",,Bradburn Home,IG-64074, 378.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64074_100x.jpeg,www.bradburnhome.com,Champagne Breeze,True,{},
"29""h","https://cdn.shopify.com/s/files/1/0932/6774/products/IG_64073_001.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_64073_004.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_64073_002.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_64073_005.jpg",,,,,,,,,,, 398.00,"29,",,Bradburn Home,IG-64073, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG_64073_001_100x.jpg,www.bradburnhome.com,Maui Mist,True,{},
"62""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64072.jpeg,,,,,,,,,,, 878.00,"62,",,Bradburn Home,IG-64072, 878.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64072_100x.jpeg,www.bradburnhome.com,IG-64072,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64071.jpeg,,,,,,,,,,, 498.00,"25,",,Bradburn Home,IG-64071, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64071_100x.jpeg,www.bradburnhome.com,Maya Azure,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64070.jpeg,,,,,,,,,,, 478.00,"23,",,Bradburn Home,IG-64070, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64070_100x.jpeg,www.bradburnhome.com,IG-64070,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64069.jpeg,,,,,,,,,,, 398.00,"23,",,Bradburn Home,IG-64069, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64069_100x.jpeg,www.bradburnhome.com,Lavender Court,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-64010.jpeg,,,,,,,,,,, 498.00,"31,",,Bradburn Home,IG-64010, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-64010_100x.jpeg,www.bradburnhome.com,Revelation,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63779.jpeg,,,,,,,,,,, 438.00,"29,",,Bradburn Home,IG-63779, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63779_100x.jpeg,www.bradburnhome.com,Hawaiian Mist,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63778.jpeg,,,,,,,,,,, 558.00,"30,",,Bradburn Home,IG-63778, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63778_100x.jpeg,www.bradburnhome.com,IG-63778,True,{},
"33""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63767.jpeg,,,,,,,,,,, 418.00,"33,",,Bradburn Home,IG-63767, 418.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63767_100x.jpeg,www.bradburnhome.com,IG-63767,True,{},
"25""h","https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63753.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63753_02.jpg",,,,,,,,,,, 478.00,"25,",,Bradburn Home,IG-63753, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63753_100x.jpg,www.bradburnhome.com,Danube,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63752.jpeg,,,,,,,,,,, 578.00,"30,",,Bradburn Home,IG-63752, 578.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63752_100x.jpeg,www.bradburnhome.com,IG-63752,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63751.jpeg,,,,,,,,,,, 498.00,"26,",,Bradburn Home,IG-63751, 498.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63751_100x.jpeg,www.bradburnhome.com,Athena,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63750.jpeg,,,,,,,,,,, 478.00,"32,",,Bradburn Home,IG-63750, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63750_100x.jpeg,www.bradburnhome.com,IG-63750,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63748.jpeg,,,,,,,,,,, 378.00,"31,",,Bradburn Home,IG-63748, 378.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63748_100x.jpeg,www.bradburnhome.com,Galleon,True,{},
"30""h","https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63544.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_63544_024.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_63544_021.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_63544_023.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IG_63544_022.jpg",,,,,,,,,,, 558.00,"30,",,Bradburn Home,IG-63544, 558.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63544_100x.jpg,www.bradburnhome.com,High Society,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63260-C.jpeg,,,,,,,,,,, 478.00,"29,",,Bradburn Home,IG-63260-C, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63260-C_100x.jpeg,www.bradburnhome.com,IG-63260-C,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63260.jpeg,,,,,,,,,,, 358.00,"29,",,Bradburn Home,IG-63260, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63260_100x.jpeg,www.bradburnhome.com,IG-63260,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IG-63259.jpeg,,,,,,,,,,, 478.00,"23,",,Bradburn Home,IG-63259, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IG-63259_100x.jpeg,www.bradburnhome.com,IG-63259,True,{},
"24""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IF-63839.jpeg,,,,,,,,,,, 478.00,"24,",,Bradburn Home,IF-63839, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IF-63839_100x.jpeg,www.bradburnhome.com,IF-63839,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63556.jpeg,,,,,,,,,,, 398.00,"28,",,Bradburn Home,IC-63556, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63556_100x.jpeg,www.bradburnhome.com,Matador,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63548-C.jpeg,,,,,,,,,,, 398.00,"29,",,Bradburn Home,IC-63548-C, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63548-C_100x.jpeg,www.bradburnhome.com,IC-63548-C,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63513-C.jpeg,,,,,,,,,,, 438.00,"34,",,Bradburn Home,IC-63513-C, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63513-C_100x.jpeg,www.bradburnhome.com,IC-63513-C,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63451.jpeg,,,,,,,,,,, 398.00,"28,",,Bradburn Home,IC-63451, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63451_100x.jpeg,www.bradburnhome.com,Concierge,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63035.jpeg,,,,,,,,,,, 358.00,"36,",,Bradburn Home,IC-63035, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63035_100x.jpeg,www.bradburnhome.com,IC-63035,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63030.jpeg,,,,,,,,,,, 458.00,"28,",,Bradburn Home,IC-63030, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63030_100x.jpeg,www.bradburnhome.com,Metaphor,True,{},
"35""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-63025.jpeg,,,,,,,,,,, 478.00,"35,",,Bradburn Home,IC-63025, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-63025_100x.jpeg,www.bradburnhome.com,IC-63025,True,{},
"23""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62568.jpeg,,,,,,,,,,, 338.00,"23,",,Bradburn Home,IC-62568, 338.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62568_100x.jpeg,www.bradburnhome.com,Chatwin,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62419.jpeg,,,,,,1,,Switch located on socket,,, 320.60,"34,",,Bradburn Home,IC-62419, 320.60,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62419_100x.jpeg,www.bradburnhome.com,IC-62419,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62417.jpeg,,,,,,,,,,, 338.00,"29,",,Bradburn Home,IC-62417, 338.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62417_100x.jpeg,www.bradburnhome.com,IC-62417,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62321.jpeg,,,,,,,,,,, 398.00,"29,",,Bradburn Home,IC-62321, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62321_100x.jpeg,www.bradburnhome.com,IC-62321,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62317.jpeg,,,,,,,,,,, 398.00,"34,",,Bradburn Home,IC-62317, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62317_100x.jpeg,www.bradburnhome.com,IC-62317,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62313.jpeg,,,,,,,,,,, 478.00,"32,",,Bradburn Home,IC-62313, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62313_100x.jpeg,www.bradburnhome.com,IC-62313,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62107.jpeg,,,,,,,,,,, 278.00,"26,",,Bradburn Home,IC-62107, 278.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62107_100x.jpeg,www.bradburnhome.com,IC-62107,True,{},
"24""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62106.jpeg,,,,,,,,,,, 238.00,"24,",,Bradburn Home,IC-62106, 238.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62106_100x.jpeg,www.bradburnhome.com,IC-62106,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62105.jpeg,,,,,,,,,,, 318.00,"29,",,Bradburn Home,IC-62105, 318.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62105_100x.jpeg,www.bradburnhome.com,IC-62105,True,{},
"28.5""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62104.jpeg,,,,,,1,Shantung Silk,Switch located on socket,,, 264.60,"28.5,",,Bradburn Home,IC-62104, 264.60,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62104_100x.jpeg,www.bradburnhome.com,Gleneagle,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-62103.jpeg,,,,,,,,,,, 298.00,"26,",,Bradburn Home,IC-62103, 298.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-62103_100x.jpeg,www.bradburnhome.com,IC-62103,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61894.jpeg,,,,,,,,,,, 478.00,"30,",,Bradburn Home,IC-61894, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61894_100x.jpeg,www.bradburnhome.com,IC-61894,True,{},
"38""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61889.jpeg,,,,,,,,,,, 538.00,"38,",,Bradburn Home,IC-61889, 538.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61889_100x.jpeg,www.bradburnhome.com,IC-61889,True,{},
"26""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61881.jpeg,,,,,,,,,,, 358.00,"26,",,Bradburn Home,IC-61881, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61881_100x.jpeg,www.bradburnhome.com,IC-61881,True,{},
"34""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61879.jpeg,,,,,,,,,,, 418.00,"34,",,Bradburn Home,IC-61879, 418.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61879_100x.jpeg,www.bradburnhome.com,Chelgrove,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61871.jpeg,,,,,,,,,,, 398.00,"32,",,Bradburn Home,IC-61871, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61871_100x.jpeg,www.bradburnhome.com,IC-61871,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61866.jpeg,,,,,,,,,,, 458.00,"29,",,Bradburn Home,IC-61866, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61866_100x.jpeg,www.bradburnhome.com,IC-61866,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61651.jpeg,,,,,,,,,,, 298.00,"32,",,Bradburn Home,IC-61651, 298.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61651_100x.jpeg,www.bradburnhome.com,IC-61651,True,{},
"32""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61210.jpeg,,,,,,,,,,, 478.00,"32,",,Bradburn Home,IC-61210, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61210_100x.jpeg,www.bradburnhome.com,IC-61210,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61208.jpeg,,,,,,,,,,, 398.00,"30,",,Bradburn Home,IC-61208, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61208_100x.jpeg,www.bradburnhome.com,IC-61208,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61199.jpeg,,,,,,,,,,, 358.00,"31,",,Bradburn Home,IC-61199, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61199_100x.jpeg,www.bradburnhome.com,IC-61199,True,{},
"29""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61190.jpeg,,,,,,,,,,, 358.00,"29,",,Bradburn Home,IC-61190, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61190_100x.jpeg,www.bradburnhome.com,IC-61190,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61189.jpeg,,,,,,,,,,, 318.00,"28,",,Bradburn Home,IC-61189, 318.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61189_100x.jpeg,www.bradburnhome.com,IC-61189,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61188.jpeg,,,,,,,,,,, 358.00,"27,",,Bradburn Home,IC-61188, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61188_100x.jpeg,www.bradburnhome.com,IC-61188,True,{},
"36""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61185.jpeg,,,,,,,,,,, 458.00,"36,",,Bradburn Home,IC-61185, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61185_100x.jpeg,www.bradburnhome.com,IC-61185,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61184.jpeg,,,,,,,,,,, 458.00,"37,",,Bradburn Home,IC-61184, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61184_100x.jpeg,www.bradburnhome.com,IC-61184,True,{},
"27""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61178.jpeg,,,,,,,,,,, 438.00,"27,",,Bradburn Home,IC-61178, 438.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61178_100x.jpeg,www.bradburnhome.com,IC-61178,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61169.jpeg,,,,,,,,,,, 458.00,"37,",,Bradburn Home,IC-61169, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61169_100x.jpeg,www.bradburnhome.com,IC-61169,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-61168.jpeg,,,,,,,,,,, 478.00,"37,",,Bradburn Home,IC-61168, 478.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-61168_100x.jpeg,www.bradburnhome.com,IC-61168,True,{},
"35""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60634.jpeg,,,,,,,,,,, 678.00,"35,",,Bradburn Home,IC-60634, 678.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60634_100x.jpeg,www.bradburnhome.com,The Browning,True,{},
"27""h","https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60633.jpg,https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60633_c8a66832-e133-485b-9c7d-8f0d7bb8caab.jpg",,,,,,,,,,, 298.00,"27,",,Bradburn Home,IC-60633, 298.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60633_100x.jpg,www.bradburnhome.com,Cordova Place,True,{},
"31""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60622.jpeg,,,,,,,,,,, 458.00,"31,",,Bradburn Home,IC-60622, 458.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60622_100x.jpeg,www.bradburnhome.com,Cimaron,True,{},
"37""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60618.jpeg,,,,,,,,,,, 358.00,"37,",,Bradburn Home,IC-60618, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60618_100x.jpeg,www.bradburnhome.com,IC-60618,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60617.jpeg,,,,,,,,,,, 418.00,"30,",,Bradburn Home,IC-60617, 418.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60617_100x.jpeg,www.bradburnhome.com,Fiesta Gold,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60616.jpeg,,,,,,,,,,, 258.00,"30,",,Bradburn Home,IC-60616, 258.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60616_100x.jpeg,www.bradburnhome.com,IC-60616,True,{},
"40""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60615.jpeg,,,,,,,,,,, 398.00,"40,",,Bradburn Home,IC-60615, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60615_100x.jpeg,www.bradburnhome.com,Montebello,True,{},
"28""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60614-R.jpeg,,,,,,,,,,, 398.00,"28,",,Bradburn Home,IC-60614-R, 398.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60614-R_100x.jpeg,www.bradburnhome.com,Fashion Week,True,{},
"30""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60614.jpeg,,,,,,,,,,, 358.00,"30,",,Bradburn Home,IC-60614, 358.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60614_100x.jpeg,www.bradburnhome.com,IC-60614,True,{},
"25""h",https://cdn.shopify.com/s/files/1/0932/6774/products/IC-60610.jpeg,,,,,,,,,,, 238.00,"25,",,Bradburn Home,IC-60610, 238.00,,,,,cdn.shopify.com/s/files/1/0932/6774/products/IC-60610_100x.jpeg,www.bradburnhome.com,IC-60610,True,{},
